img,title,link,stepbystep,cuisine,portions,time,ingredients,favourite,likes,dislikes
https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/121108155046-121111195813-p-O-vanilnie-sirniki-s-domashnim-jagodnim-sousom.jpg,Ванильные сырники с домашним ягодным соусом,https://eda.ru/recepty/zavtraki/vanilnie-sirniki-s-domashnim-jagodnim-sousom-34596,0,Русская кухня,5,30 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 14262, ""name"": ""Сухой творог"", ""amount"": ""300 г""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""2,5 столовые ложки""}', '{""id"": 14050, ""name"": ""Ванильный экстракт"", ""amount"": ""по вкусу""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""½ чайной ложки""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""4 столовые ложки""}', '{""id"": 13516, ""name"": ""Апельсины"", ""amount"": ""¼ штуки""}', '{""id"": 13411, ""name"": ""Вода"", ""amount"": ""50 мл""}', '{""id"": 13551, ""name"": ""Картофельный крахмал"", ""amount"": ""1 чайная ложка""}', '{""id"": 13853, ""name"": ""Замороженные ягоды"", ""amount"": ""1 стакан""}']",374,16,0
https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120420200719-120424122256-p-O-sirniki-s-vanilju.jpg,Сырники с ванилью,https://eda.ru/recepty/zavtraki/sirniki-s-vanilju-30957,0,Русская кухня,2,25 минут,"['{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""1 столовая ложка""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""1 столовая ложка""}', '{""id"": 13502, ""name"": ""Ванильный сахар"", ""amount"": ""1 чайная ложка""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""2 столовые ложки""}', '{""id"": 13493, ""name"": ""Творог"", ""amount"": ""200 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}']",470,16,5
https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/150123012635-150127133840-p-O-oladi-iz-ovsjanih-hlopev-na-kefire.jpg,Оладьи из овсяных хлопьев на кефире,https://eda.ru/recepty/zavtraki/oladi-iz-ovsjanih-hlopev-na-kefire-48533,0,Европейская кухня,4,35 минут,"['{""id"": 13557, ""name"": ""Кефир"", ""amount"": ""1 стакан""}', '{""id"": 14807, ""name"": ""Овсяные хлопья"", ""amount"": ""1 стакан""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""2 столовые ложки""}', '{""id"": 13502, ""name"": ""Ванильный сахар"", ""amount"": ""на кончике ножа""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""1 столовая ложка""}']",264,16,5
,Пышный омлет «Как в садике»,https://eda.ru/recepty/zavtraki/pishnij-omlet-kak-v-sadike-50896,0,Русская кухня,4,1 час,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""6 штук""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""300 мл""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""½ чайной ложки""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""1 кусок""}']",155,16,6
https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/160525131253-160531114516-p-O-pechenye-grushi-s-ovsyankoy-v-medu.jpg,Печеные груши с овсянкой в меду,https://eda.ru/recepty/zavtraki/pechenye-grushi-s-ovsyankoy-v-medu-69455,0,,8,40 минут,"['{""id"": 14807, ""name"": ""Овсяные хлопья"", ""amount"": ""1 стакан""}', '{""id"": 16099, ""name"": ""Светло-коричневый сахар"", ""amount"": ""0,4 стакана""}', '{""id"": 13500, ""name"": ""Миндаль"", ""amount"": ""70 г""}', '{""id"": 14485, ""name"": ""Молотая корица"", ""amount"": ""¼ чайной ложки""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""50 г""}', '{""id"": 13434, ""name"": ""Изюм"", ""amount"": ""3 столовые ложки""}', '{""id"": 13496, ""name"": ""Груши"", ""amount"": ""4 штуки""}', '{""id"": 13407, ""name"": ""Мед"", ""amount"": ""по вкусу""}']",587,15,1
https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131112336-120213174916-p-O-jaichnica-s-brinzoj.jpg,Яичница с брынзой,https://eda.ru/recepty/zavtraki/jaichnica-s-brinzoj-14394,0,Болгарская кухня,2,5 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""4 штуки""}', '{""id"": 13483, ""name"": ""Сыр брынза"", ""amount"": ""100 г""}', '{""id"": 13485, ""name"": ""Сметана"", ""amount"": ""2 столовые ложки""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}']",338,15,1
https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131085017-120213185006-p-O-zakuska-iz-nuta-maslin-krasnogo-luka.jpg,"Закуска из нута, маслин и красного лука",https://eda.ru/recepty/zavtraki/zakuska-iz-nuta-maslin-krasnogo-luka-21257,0,,4,50 минут,"['{""id"": 14383, ""name"": ""Консервированный нут"", ""amount"": ""430 г""}', '{""id"": 14592, ""name"": ""Маслины без косточек"", ""amount"": ""2 столовые ложки""}', '{""id"": 13643, ""name"": ""Красный лук"", ""amount"": ""1 головка""}', '{""id"": 14126, ""name"": ""Рубленая петрушка"", ""amount"": ""1 столовая ложка""}', '{""id"": 13427, ""name"": ""Лимон"", ""amount"": ""½ штуки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 14981, ""name"": ""Свежемолотый черный перец"", ""amount"": ""по вкусу""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""по вкусу""}']",430,15,4
https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120214125404-120214125710-p-O-frittata-s-molodym-kartofelem-cukini-syrom-i-vyalenymi-tomatami.jpg,"Фриттата с молодым картофелем, цукини, сыром и…",https://eda.ru/recepty/zavtraki/frittata-s-molodym-kartofelem-cukini-syrom-i-vyalenymi-tomatami-23670,0,Мексиканская кухня,4,35 минут,"['{""id"": 14124, ""name"": ""Молодой картофель"", ""amount"": ""2 штуки""}', '{""id"": 14140, ""name"": ""Испанский лук"", ""amount"": ""1 штука""}', '{""id"": 14450, ""name"": ""Вяленые помидоры в масле"", ""amount"": ""100 г""}', '{""id"": 13582, ""name"": ""Цукини"", ""amount"": ""1 штука""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""6 штук""}', '{""id"": 13424, ""name"": ""Петрушка"", ""amount"": ""1 пучок""}', '{""id"": 15128, ""name"": ""Сыр фонтина"", ""amount"": ""150 г""}']",384,15,1
https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131085240-120213183627-p-O-domashnie-mjusli.jpg,Домашние мюсли,https://eda.ru/recepty/zavtraki/domashnie-mjusli-20361,0,Европейская кухня,4,,"['{""id"": 13580, ""name"": ""Грецкие орехи"", ""amount"": ""130 г""}', '{""id"": 13500, ""name"": ""Миндаль"", ""amount"": ""160 г""}', '{""id"": 13576, ""name"": ""Геркулес"", ""amount"": ""8 стаканов""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""230 г""}', '{""id"": 14788, ""name"": ""Липовый мед"", ""amount"": ""0,3 стакана""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""½ чайной ложки""}', '{""id"": 15118, ""name"": ""Очищенные соленые семечки тыквы"", ""amount"": ""190 г""}', '{""id"": 16079, ""name"": ""Коринка"", ""amount"": ""160 г""}', '{""id"": 15119, ""name"": ""Сушеная клубника"", ""amount"": ""120 г""}', '{""id"": 14990, ""name"": ""Сушеные финики"", ""amount"": ""190 г""}', '{""id"": 15004, ""name"": ""Сушеные бананы"", ""amount"": ""50 г""}']",358,15,1
https://img09.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120213181523-120213181748-p-O-omlet-s-tikvoj-shpinatom.jpg,Омлет с тыквой и шпинатом,https://eda.ru/recepty/zavtraki/omlet-s-tikvoj-shpinatom-19016,0,Американская кухня,1,30 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13774, ""name"": ""Тыква"", ""amount"": ""60 г""}', '{""id"": 13486, ""name"": ""Шпинат"", ""amount"": ""30 г""}', '{""id"": 13518, ""name"": ""Помидоры черри"", ""amount"": ""3 штуки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 14013, ""name"": ""Сыр рикотта"", ""amount"": ""20 г""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 13965, ""name"": ""Твердый сыр"", ""amount"": ""15 г""}']",480,15,1
https://img09.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/150601195902-150609143131-p-O-krevetki-marinovannie-v-karri.jpg,"Креветки, маринованные в карри",https://eda.ru/recepty/zavtraki/krevetki-marinovannie-v-karri-20735,0,,1,15 минут,"['{""id"": 14607, ""name"": ""Очищенные королевские креветки "", ""amount"": ""300 г""}', '{""id"": 15211, ""name"": ""Красный карри порошок "", ""amount"": ""1 столовая ложка""}', '{""id"": 13610, ""name"": ""Рыбный соус"", ""amount"": ""1 чайная ложка""}', '{""id"": 13427, ""name"": ""Лимон"", ""amount"": ""1 штука""}', '{""id"": 13570, ""name"": ""Соевый соус"", ""amount"": ""1 столовая ложка""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""50 мл""}']",320,15,1
https://img09.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120515204458-120528182932-p-O-banani-split-s-jogurtom.jpg,Бананы сплит с йогуртом,https://eda.ru/recepty/zavtraki/banani-split-s-jogurtom-31778,0,Европейская кухня,1,5 минут,"['{""id"": 13547, ""name"": ""Бананы"", ""amount"": ""1 штука""}', '{""id"": 14694, ""name"": ""Натуральный йогурт"", ""amount"": ""½ стакана""}', '{""id"": 14720, ""name"": ""Хлопья миндаля"", ""amount"": ""1 столовая ложка""}', '{""id"": 15862, ""name"": ""Малиновое варенье"", ""amount"": ""2 столовые ложки""}', '{""id"": 13504, ""name"": ""Черника"", ""amount"": ""5 штук""}']",455,15,2
https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120213184037-130201194004-p-O-omlet-s-jablokami.jpg,Омлет с яблоками,https://eda.ru/recepty/zavtraki/omlet-s-jablokami-15197,0,,4,,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""3 штуки""}', '{""id"": 13447, ""name"": ""Яблоко"", ""amount"": ""100 г""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""1 столовая ложка""}']",309,15,3
https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/121114213720-130826221345-p-O-francuzskie-tosti-krok-madam-i-krok-mese.jpg,Французские тосты крок-мадам и крок-месье,https://eda.ru/recepty/zavtraki/francuzskie-tosti-krok-madam-i-krok-mese-39361,0,Европейская кухня,4,20 минут,"['{""id"": 14992, ""name"": ""Хлеб для тостов"", ""amount"": ""4 штуки""}', '{""id"": 13452, ""name"": ""Ветчина"", ""amount"": ""2 куска""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""10 г""}', '{""id"": 13514, ""name"": ""Дижонская горчица"", ""amount"": ""1 чайная ложка""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""4 столовые ложки""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""1 чайная ложка""}', '{""id"": 15564, ""name"": ""Сыр пармезан"", ""amount"": ""1 кусок""}']",402,15,2
https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/110816122019-140227212200-p-O-jorkshirskij-puding-na-zavtrak.jpg,Йоркширский пудинг на завтрак,https://eda.ru/recepty/zavtraki/jorkshirskij-puding-na-zavtrak-42596,0,Британская кухня,3,30 минут,"['{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""1 стакан""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""1 стакан""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""20 г""}', '{""id"": 13427, ""name"": ""Лимон"", ""amount"": ""1 штука""}', '{""id"": 14014, ""name"": ""Сыр маскарпоне"", ""amount"": ""100 г""}', '{""id"": 13495, ""name"": ""Сахарная пудра"", ""amount"": ""2 г""}']",580,15,2
https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/150730211652-150807134230-p-O-ovsjanij-blin-s-sirom.jpg,Овсяный блин с сыром,https://eda.ru/recepty/zavtraki/ovsjanij-blin-s-sirom-51919,0,Русская кухня,2,10 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""40 мл""}', '{""id"": 14807, ""name"": ""Овсяные хлопья"", ""amount"": ""2 столовые ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""щепотка""}', '{""id"": 13426, ""name"": ""Сыр"", ""amount"": ""50 г""}']",413,15,2
,Печеная яичница с песто,https://eda.ru/recepty/zavtraki/pechenaja-jaichnica-s-pesto-20085,0,Итальянская кухня,4,30 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""8 штук""}', '{""id"": 13562, ""name"": ""Сливки 35%-ные"", ""amount"": ""¼ стакана""}', '{""id"": 13693, ""name"": ""Песто"", ""amount"": ""2 столовые ложки""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""50 г""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""щепотка""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""щепотка""}']",172,15,0
,Творожный омлет с лисичками,https://eda.ru/recepty/zavtraki/tvorozhnij-omlet-s-lisichkami-29128,0,Югославская кухня,1,15 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13963, ""name"": ""Лисички"", ""amount"": ""½ стакана""}', '{""id"": 15031, ""name"": ""Мягкий обезжиренный творог"", ""amount"": ""2 столовые ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 15373, ""name"": ""Свежий перец"", ""amount"": ""по вкусу""}']",316,15,4
https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/110816122017-141122184033-p-O-kofe-s-limonom.jpg,Кофе с лимоном,https://eda.ru/recepty/zavtraki/kofe-s-limonom-20727,0,,1,5 минут,"['{""id"": 13427, ""name"": ""Лимон"", ""amount"": ""1 штука""}', '{""id"": 16208, ""name"": ""Обжареные зерна кофе"", ""amount"": ""2 столовые ложки""}']",138,14,2
https://img09.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131090114-180115161511-p-O-belgijskie-vafli-s-bekonom.jpg,Бельгийские вафли с беконом,https://eda.ru/recepty/zavtraki/belgijskie-vafli-s-bekonom-22865,0,Бельгийская кухня,4,1 час 30 минут,"['{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""300 мл""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""250 г""}', '{""id"": 13474, ""name"": ""Сливки"", ""amount"": ""200 мл""}', '{""id"": 13495, ""name"": ""Сахарная пудра"", ""amount"": ""70 г""}', '{""id"": 13521, ""name"": ""Сухие дрожжи"", ""amount"": ""1 чайная ложка""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""150 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""4 штуки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13464, ""name"": ""Бекон"", ""amount"": ""150 г""}']",451,14,0
